,,,,,,,,,
,Datetime,Refrigeration Unit - 1,,Refrigeration Unit - 2,,Refrigeration Unit - 3,,Refrigeration Unit - 4,
,8/10/17 3:42,2.36,4.43,3.17,1.50,2.38,2.06,0.31,3.31
,8/10/17 3:43,2.20,3.56,3.20,0.97,1.33,1.69,0.31,3.50
,8/10/17 3:44,2.20,3.03,3.21,0.53,0.28,1.87,2.42,3.19
,8/10/17 3:45,2.21,2.75,3.16,0.16,0.28,2.87,2.34,2.40
,8/10/17 3:46,2.21,2.45,3.18,-0.22,1.27,3.63,2.27,1.84
,8/10/17 3:47,1.26,2.12,3.16,-0.59,2.47,3.72,2.29,1.56
,8/10/17 3:48,0.31,2.47,3.21,-0.94,2.42,3.28,2.28,1.31
,8/10/17 3:49,0.31,2.68,3.19,-1.28,2.42,2.66,2.29,1.00
,8/10/17 3:50,0.31,3.81,3.17,-1.53,2.40,2.13,0.31,1.06
,8/10/17 3:51,0.31,4.25,3.16,-1.84,2.38,1.75,0.31,1.53
,8/10/17 3:52,0.31,4.50,3.21,-2.09,0.28,1.84,0.31,2.19
,8/10/17 3:53,0.31,4.65,3.18,-2.31,0.28,2.81,0.31,2.59
,8/10/17 3:54,0.31,4.75,3.16,-2.50,1.24,3.59,0.31,2.94
,8/10/17 3:55,1.37,4.85,3.16,-2.72,2.47,3.75,0.31,3.19
,8/10/17 3:56,2.31,4.25,3.21,-2.90,2.43,3.28,0.31,3.44
,8/10/17 3:57,2.22,3.56,3.14,-3.12,2.41,2.66,1.36,3.47
,8/10/17 3:58,2.24,2.93,3.17,-3.28,2.39,2.13,2.37,2.78
,8/10/17 3:59,2.24,2.47,3.19,-3.43,1.33,1.72,2.28,2.03
,8/10/17 4:00,2.24,2.19,0.39,-3.56,0.28,1.93,2.26,1.62
,8/10/17 4:01,0.32,2.22,0.39,-2.78,0.28,2.93,2.34,1.34
,8/10/17 4:02,0.32,3.03,0.39,-1.62,1.35,3.66,2.32,1.19
,8/10/17 4:03,0.32,3.68,0.39,-0.75,2.48,3.69,1.30,0.93
,8/10/17 4:04,0.32,4.10,0.39,-0.19,2.43,3.22,0.31,1.16
,8/10/17 4:05,0.32,4.44,0.39,0.19,2.40,2.59,0.31,1.69
,8/10/17 4:06,0.32,4.59,0.39,0.44,2.38,2.06,0.31,2.25
,8/10/17 4:07,0.32,4.78,0.39,0.62,0.28,1.69,0.31,2.66
,8/10/17 4:08,1.28,4.90,0.39,0.81,0.28,2.22,0.31,3.00
,8/10/17 4:09,2.38,4.31,0.39,1.09,0.28,3.19,0.31,3.22
,8/10/17 4:10,2.23,3.47,0.39,1.44,2.36,3.75,0.31,3.44
,8/10/17 4:11,2.22,2.97,0.39,1.69,2.47,3.59,1.38,3.44
,8/10/17 4:12,2.23,2.59,0.39,2.22,2.42,3.03,2.38,2.75
,8/10/17 4:13,2.23,2.28,0.39,2.56,2.40,2.41,2.28,2.03
,8/10/17 4:14,0.31,2.06,0.39,2.65,2.38,1.91,2.30,1.62
,8/10/17 4:15,0.31,2.37,0.39,2.81,0.28,1.72,2.29,1.41
,8/10/17 4:16,0.32,3.15,0.39,2.97,0.28,2.59,2.27,1.12
,8/10/17 4:17,0.31,3.88,0.39,3.12,0.28,3.47,0.31,0.97
,8/10/17 4:18,0.31,4.25,0.39,4.28,2.49,3.78,0.31,1.31
,8/10/17 4:19,0.32,4.47,0.39,5.50,2.45,3.44,0.31,1.97
,8/10/17 4:20,0.32,4.62,0.39,5.66,2.42,2.81,0.31,2.47
,8/10/17 4:21,0.32,4.78,0.39,6.75,2.40,2.19,0.31,2.81
,8/10/17 4:22,2.37,4.90,0.39,7.15,1.33,1.78,0.31,3.12
,8/10/17 4:23,2.28,4.25,0.39,8.03,0.28,1.97,0.31,3.31
,8/10/17 4:24,2.22,3.47,0.39,8.43,0.28,2.93,0.31,3.50
,8/10/17 4:25,2.24,2.94,0.39,8.47,1.34,3.66,2.40,3.00
,8/10/17 4:26,2.23,2.56,0.39,8.22,2.48,3.72,2.30,2.22
,8/10/17 4:27,1.28,2.25,0.39,8.47,2.43,3.22,2.30,1.69
,8/10/17 4:28,0.32,2.09,0.39,8.53,2.41,2.59,2.32,1.37
,8/10/17 4:29,0.32,2.68,0.39,8.84,2.40,2.06,2.33,1.09
,8/10/17 4:30,0.32,3.59,3.16,9.00,0.28,1.69,1.33,1.00
,8/10/17 4:31,0.32,4.09,3.19,7.84,0.28,2.15,0.31,1.19
,8/10/17 4:32,0.31,4.37,3.20,6.53,0.28,3.09,0.31,1.72
,8/10/17 4:33,0.31,4.53,3.20,5.69,1.38,3.72,0.31,2.28
,8/10/17 4:34,0.32,4.69,3.21,5.03,2.46,3.59,0.31,2.69
,8/10/17 4:35,1.30,4.84,3.22,4.53,2.41,3.06,0.31,3.00
,8/10/17 4:36,2.36,4.72,3.22,4.09,2.40,2.41,0.31,3.25
,8/10/17 4:37,2.22,3.81,3.22,3.72,,1.91,0.31,3.44
,8/10/17 4:38,2.22,3.13,3.21,3.34,0.28,1.75,1.36,3.44
,8/10/17 4:39,2.23,2.72,3.21,3.03,0.28,2.62,2.34,2.72
,8/10/17 4:40,2.22,2.41,3.21,2.72,0.28,3.50,2.31,2.00
,8/10/17 4:41,0.32,2.12,3.21,2.44,2.50,3.78,2.34,1.59
,8/10/17 4:42,0.31,2.37,3.21,2.12,2.45,3.38,2.35,1.34
,8/10/17 4:43,0.31,3.31,3.20,1.94,2.42,2.75,2.34,1.12
,8/10/17 4:44,0.31,3.94,3.20,1.69,2.39,2.13,0.31,1.06
,8/10/17 4:45,0.31,4.31,3.20,1.44,1.33,1.72,0.31,1.38
,8/10/17 4:46,0.31,4.50,3.20,1.37,0.28,2.03,0.31,2.03
,8/10/17 4:47,0.31,4.65,3.19,1.12,0.28,3.03,0.31,2.56
,8/10/17 4:48,0.31,4.84,3.19,0.97,1.38,3.69,0.31,2.87
,8/10/17 4:49,2.38,4.84,3.19,0.93,2.48,3.66,0.31,3.15
,8/10/17 4:50,2.24,4.03,3.19,0.93,2.43,3.09,0.31,3.37
,8/10/17 4:51,2.21,3.28,3.19,0.97,2.40,2.47,1.31,3.50
,8/10/17 4:52,2.22,2.84,3.19,0.84,2.38,1.94,2.38,3.00
,8/10/17 4:53,2.22,2.50,3.19,0.47,0.28,1.69,2.27,2.22
,8/10/17 4:54,1.26,2.19,3.19,0.19,0.28,2.47,2.32,1.72
,8/10/17 4:55,0.31,2.09,3.18,-0.12,0.28,3.37,2.28,1.41
,8/10/17 4:56,0.31,2.75,3.19,-0.31,1.75,3.75,2.27,1.12
,8/10/17 4:57,0.31,3.66,3.18,-0.37,2.46,3.44,1.29,1.00
,8/10/17 4:58,0.31,4.09,3.19,-0.62,2.42,2.84,0.31,1.31
,8/10/17 4:59,0.32,4.34,3.19,-0.87,2.40,2.25,0.31,2.00
,8/10/17 5:00,0.32,4.53,3.19,-1.12,1.33,1.78,0.31,2.50
,8/10/17 5:01,0.32,4.72,3.19,-1.34,0.28,2.00,0.31,2.84
,8/10/17 5:02,1.28,4.84,3.19,-1.47,0.28,2.97,0.31,3.12
,8/10/17 5:03,2.40,4.75,3.19,-1.72,1.37,3.69,0.31,3.34
,8/10/17 5:04,2.24,3.84,3.19,-1.84,2.49,3.66,1.27,3.53
,8/10/17 5:05,2.24,3.19,3.19,-1.78,2.43,3.16,2.38,3.06
,8/10/17 5:06,2.25,2.78,3.19,-1.31,2.40,2.53,2.27,2.25
,8/10/17 5:07,2.25,2.41,3.19,-0.97,2.38,1.97,2.30,1.75
,8/10/17 5:08,0.32,2.12,3.19,-1.09,0.28,1.68,2.32,1.50
,8/10/17 5:09,0.32,2.19,1.80,-0.97,0.28,2.37,2.30,1.25
,8/10/17 5:10,0.31,3.06,0.41,-0.41,0.28,3.31,1.32,1.03
,8/10/17 5:11,0.32,3.81,0.41,0.22,2.39,3.75,0.31,1.22
,8/10/17 5:12,0.32,4.19,0.40,0.66,2.45,3.47,0.31,1.81
,8/10/17 5:13,0.32,4.44,0.40,0.81,2.42,2.84,0.31,2.34
,8/10/17 5:14,0.32,4.59,0.40,1.09,2.40,2.25,0.31,2.72
,8/10/17 5:15,0.31,4.72,0.40,1.22,1.33,1.78,0.31,3.06
,8/10/17 5:16,1.36,4.90,0.40,1.44,0.28,1.93,0.31,3.25
,8/10/17 5:17,2.29,4.37,0.39,1.69,0.28,2.90,0.31,3.47
,8/10/17 5:18,2.21,3.53,0.40,2.03,2.42,3.63,2.38,3.37
,8/10/17 5:19,2.23,2.97,0.40,2.41,2.47,3.66,2.35,2.59
,8/10/17 5:20,2.24,2.66,0.40,2.69,,3.16,2.31,1.94
,8/10/17 5:21,1.41,2.31,0.39,2.94,2.41,2.53,2.31,1.78
,8/10/17 5:22,0.32,2.09,0.40,3.19,2.39,1.97,2.30,1.56
,8/10/17 5:23,0.32,2.56,0.40,3.37,0.28,1.72,2.33,1.37
,8/10/17 5:24,0.32,3.50,0.40,3.53,0.28,2.50,2.33,1.34
,8/10/17 5:25,0.32,4.03,0.40,3.69,0.28,3.37,2.33,1.31
,8/10/17 5:26,0.32,4.31,0.40,3.84,2.47,3.78,2.27,1.00
,8/10/17 5:27,0.32,4.53,0.39,4.00,2.46,3.44,0.31,1.06
,8/10/17 5:28,0.32,4.65,0.40,4.09,2.42,2.84,0.31,1.44
,8/10/17 5:29,0.32,4.84,0.40,4.22,2.40,2.25,0.31,1.97
,8/10/17 5:30,2.40,4.75,0.40,4.34,1.33,1.78,0.31,2.41
,8/10/17 5:31,2.25,3.90,0.40,4.47,0.28,1.90,0.31,2.97
,8/10/17 5:32,2.25,3.19,0.40,4.59,0.28,2.87,0.31,3.25
,8/10/17 5:33,2.25,2.78,0.40,4.65,1.28,3.63,0.31,3.44
,8/10/17 5:34,2.25,2.44,0.40,4.78,2.47,3.69,1.35,3.47
,8/10/17 5:35,1.29,2.16,0.40,4.84,2.43,3.22,2.39,2.81
,8/10/17 5:36,0.32,2.19,0.40,4.97,2.41,2.56,2.32,2.09
,8/10/17 5:37,0.32,2.78,0.39,5.03,2.39,2.00,2.30,1.66
,8/10/17 5:38,0.32,3.78,0.39,5.12,0.28,1.68,2.28,1.40
,8/10/17 5:39,0.32,4.19,0.40,5.18,0.28,2.37,1.35,1.22
,8/10/17 5:40,0.32,4.44,0.40,5.28,0.28,3.31,0.43,1.37
,8/10/17 5:41,0.32,4.59,0.40,5.34,2.38,3.75,0.44,1.87
,8/10/17 5:42,0.32,4.75,0.39,5.40,2.45,3.50,0.44,2.59
,8/10/17 5:43,,4.90,0.39,5.50,2.41,2.87,0.44,3.00
,8/10/17 5:44,2.34,4.43,0.40,5.56,2.40,2.25,0.44,3.22
,8/10/17 5:45,2.22,3.56,1.78,5.75,1.33,1.78,0.44,3.44
,8/10/17 5:46,2.25,3.03,3.17,5.34,0.28,1.87,0.44,3.59
,8/10/17 5:47,2.25,2.66,3.18,4.09,0.28,2.87,0.44,3.78
,8/10/17 5:48,2.24,2.31,3.18,3.06,1.28,3.63,0.44,3.90
,8/10/17 5:49,0.32,2.09,3.18,2.34,2.48,3.66,0.44,4.03
,8/10/17 5:50,0.32,2.56,3.18,1.75,2.43,3.19,0.44,4.15
,8/10/17 5:51,0.32,3.47,3.17,1.28,2.41,2.53,0.44,4.28
,8/10/17 5:52,0.32,4.03,3.17,0.84,,2.00,0.44,4.37
,8/10/17 5:53,0.32,4.31,3.17,0.47,0.28,1.68,0.44,4.47
,8/10/17 5:54,0.32,4.53,3.17,0.12,0.28,2.37,0.44,4.56
,8/10/17 5:55,0.32,4.72,3.18,-0.19,0.28,3.31,0.44,4.65
,8/10/17 5:56,0.32,4.84,3.17,-0.50,2.41,3.75,0.44,4.75
,8/10/17 5:57,2.39,4.81,3.17,-0.75,2.46,3.50,0.44,4.81
,8/10/17 5:58,2.25,3.97,3.17,-1.00,2.43,2.87,0.44,4.90
,8/10/17 5:59,2.24,3.25,3.17,-1.25,2.40,2.25,0.44,4.97
,8/10/17 6:00,2.25,2.84,3.17,-1.50,1.33,1.78,0.44,5.06
,8/10/17 6:01,2.26,2.50,3.17,-1.69,0.28,1.94,0.44,5.12
,8/10/17 6:02,0.32,2.19,3.17,-1.87,0.28,2.93,0.44,5.18
,8/10/17 6:03,0.31,2.28,3.17,-2.03,1.29,3.63,0.44,5.25
,8/10/17 6:04,0.31,3.09,3.17,-2.22,2.47,3.69,0.44,5.31
,8/10/17 6:05,0.31,3.81,3.17,-2.40,2.43,3.22,0.44,5.37
,8/10/17 6:06,0.31,4.22,3.16,-2.56,2.40,2.53,0.43,5.43
,8/10/17 6:07,0.31,4.47,3.16,-2.65,2.38,2.00,0.43,5.50
,8/10/17 6:08,0.31,4.65,3.16,-2.81,0.28,1.72,0.43,5.56
,8/10/17 6:09,0.31,4.78,0.40,-2.81,0.28,2.53,0.43,5.59
,8/10/17 6:10,2.69,4.90,0.40,-1.75,0.28,3.41,0.43,5.65
,8/10/17 6:11,2.24,4.31,0.40,-0.65,2.31,4.00,0.43,5.72
,8/10/17 6:12,2.17,3.50,0.40,0.00,2.47,3.84,0.43,5.78
,8/10/17 6:13,2.18,2.94,0.40,0.37,2.43,3.22,0.43,5.81
,8/10/17 6:14,2.18,2.59,0.40,0.62,2.40,2.53,0.43,5.87
,8/10/17 6:15,1.24,2.25,0.40,0.81,2.39,2.00,0.43,5.90
,8/10/17 6:16,0.30,2.09,0.40,1.06,1.33,1.65,0.43,5.93
,8/10/17 6:17,0.31,2.75,0.40,1.31,0.28,2.12,0.44,6.00
,8/10/17 6:18,0.30,3.59,0.40,1.66,0.28,3.15,0.44,6.06
,8/10/17 6:19,0.30,4.09,0.40,1.94,1.39,3.72,0.44,6.12
,8/10/17 6:20,0.30,4.34,0.40,2.19,2.49,3.63,0.43,6.12
,8/10/17 6:21,0.30,4.53,0.40,2.44,2.43,3.06,0.44,6.18
,8/10/17 6:22,0.30,4.65,0.40,2.59,2.42,2.41,0.44,6.22
,8/10/17 6:23,0.30,4.81,0.40,2.78,,1.91,0.44,6.25
,8/10/17 6:24,2.34,4.84,0.40,2.91,,1.69,0.44,6.31
,8/10/17 6:25,2.20,4.03,0.40,3.09,0.28,2.53,0.44,6.34
,8/10/17 6:26,2.16,3.28,0.40,3.25,0.28,3.41,0.44,6.37
,8/10/17 6:27,2.18,2.84,0.40,3.40,2.47,3.78,0.43,6.40
,8/10/17 6:28,2.17,2.47,0.40,3.53,2.44,3.44,2.45,5.75
,8/10/17 6:29,0.30,2.16,0.40,3.65,2.42,2.84,2.28,4.81
,8/10/17 6:30,0.30,2.31,0.40,3.78,2.39,2.22,2.32,4.22
,8/10/17 6:31,0.30,3.18,0.40,3.87,1.33,1.75,2.37,3.63
,8/10/17 6:32,0.30,3.88,0.40,3.97,0.28,2.00,2.35,3.16
,8/10/17 6:33,0.30,4.19,0.40,4.09,0.28,3.00,1.18,
,8/10/17 6:34,0.30,4.40,0.40,4.18,1.37,3.69,0.00,
,8/10/17 6:35,0.30,4.59,0.40,4.28,2.48,3.66,0.00,
,8/10/17 6:36,0.30,4.72,0.40,4.37,2.44,3.09,0.00,
,8/10/17 6:37,1.30,4.84,0.40,4.47,2.41,2.47,0.00,
,8/10/17 6:38,2.31,4.62,0.39,4.56,2.38,1.94,0.00,
,8/10/17 6:39,2.17,3.72,0.40,4.65,0.28,1.72,0.00,
,8/10/17 6:40,2.17,3.06,0.40,4.72,0.28,2.53,0.00,
,8/10/17 6:41,2.17,2.66,0.40,4.78,0.28,3.41,,
,8/10/17 6:42,1.24,2.31,0.40,4.87,2.48,3.78,,
,8/10/17 6:43,0.30,2.09,0.40,4.93,2.46,3.41,,
,8/10/17 6:44,0.30,2.65,0.40,5.00,2.42,2.78,,3.06
,8/10/17 6:45,0.30,3.53,0.40,5.09,2.40,2.19,,4.56
,8/10/17 6:46,0.31,4.03,0.40,5.15,1.33,1.72,,6.25
,8/10/17 6:47,0.31,4.31,0.40,5.22,0.28,1.97,,7.25
,8/10/17 6:48,0.31,4.50,0.40,5.25,0.28,2.97,,7.81
,8/10/17 6:49,0.31,4.62,0.40,5.34,1.37,3.66,,8.22
,8/10/17 6:50,0.31,4.78,0.40,5.40,2.48,3.62,,8.56
,8/10/17 6:51,1.35,4.90,1.78,5.47,2.43,3.12,,8.84
,8/10/17 6:52,2.26,4.31,3.19,5.09,2.41,2.47,0.31,7.69
,8/10/17 6:53,2.18,3.44,3.17,3.72,2.39,1.94,0.31,7.00
,8/10/17 6:54,2.19,2.91,3.17,2.65,0.28,1.69,0.31,6.69
,8/10/17 6:55,2.19,2.50,3.19,1.91,0.28,2.43,2.47,6.47
,8/10/17 6:56,1.25,2.16,3.18,1.34,0.28,3.31,,5.75
,8/10/17 6:57,0.31,2.09,3.17,0.88,2.45,3.75,,
,8/10/17 6:58,0.31,2.87,3.17,0.56,2.55,4.41,,5.31
,8/10/17 6:59,0.31,3.66,3.17,0.03,2.56,5.16,0.31,6.81
,8/10/17 7:00,0.31,4.06,3.18,-0.31,2.56,5.28,0.31,6.81
,8/10/17 7:01,0.31,4.31,3.18,-0.62,2.53,4.88,0.31,6.53
,8/10/17 7:02,0.31,4.47,3.18,-0.91,2.51,4.47,1.37,6.34
,8/10/17 7:03,0.31,4.62,3.18,-1.19,2.50,4.19,2.44,5.40
,8/10/17 7:04,0.31,4.78,3.18,-1.44,2.49,3.94,2.34,4.50
,8/10/17 7:05,1.35,4.90,3.18,-1.62,2.48,3.75,2.32,3.88
,8/10/17 7:06,2.27,4.40,3.18,-1.87,2.46,3.53,2.36,3.38
,8/10/17 7:07,2.19,3.53,3.18,-2.06,2.45,3.34,2.38,2.97
,8/10/17 7:08,2.20,2.94,3.18,-2.25,2.44,3.15,2.37,2.59
,8/10/17 7:09,2.20,2.53,3.18,-2.40,2.43,3.03,2.38,2.31
,8/10/17 7:10,1.25,2.22,3.17,-2.59,2.43,2.84,2.38,2.12
,8/10/17 7:11,0.31,2.19,3.18,-2.75,2.41,2.72,2.31,1.94
,8/10/17 7:12,0.31,2.93,3.18,-2.90,2.49,3.00,2.28,1.78
,8/10/17 7:13,0.31,3.75,0.40,-3.03,2.54,4.28,2.28,1.59
,8/10/17 7:14,0.31,4.59,0.40,-2.22,2.57,5.44,2.32,1.47
,8/10/17 7:15,2.33,4.90,0.40,-1.00,2.58,5.75,2.29,1.34
,8/10/17 7:16,2.24,4.22,0.40,-0.22,2.60,6.00,2.31,1.19
,8/10/17 7:17,2.18,3.66,0.40,0.34,2.62,6.22,2.33,1.03
,8/10/17 7:18,2.21,3.37,0.40,0.81,2.62,6.50,1.32,0.97
,8/10/17 7:19,2.20,3.13,0.40,1.09,2.63,6.65,0.31,1.28
,8/10/17 7:20,2.20,2.72,0.40,1.47,2.63,6.75,0.31,1.84
,8/10/17 7:21,1.26,2.41,0.40,1.84,2.64,6.78,0.31,2.31
,8/10/17 7:22,0.31,2.15,0.40,2.12,2.64,6.81,0.31,2.75
,8/10/17 7:23,0.31,2.59,0.40,2.44,2.65,6.90,0.31,3.16
,8/10/17 7:24,0.31,3.47,0.39,2.69,2.67,7.16,0.31,3.44
,8/10/17 7:25,0.31,3.97,0.40,2.90,2.65,7.28,2.25,3.50
,8/10/17 7:26,0.31,4.25,0.39,3.47,2.62,6.94,2.34,2.87
,8/10/17 7:27,0.31,4.40,0.39,4.31,2.61,6.53,2.26,2.19
,8/10/17 7:28,0.31,4.56,0.39,4.18,2.63,6.53,2.27,1.87
,8/10/17 7:29,0.31,4.72,0.40,4.15,2.64,6.75,2.30,1.69
,8/10/17 7:30,0.31,4.84,0.39,4.22,2.60,6.59,2.32,1.44
,8/10/17 7:31,2.35,4.81,0.39,4.28,2.58,6.22,2.33,1.19
,8/10/17 7:32,2.20,3.97,0.39,4.37,2.57,5.91,2.33,0.97
,8/10/17 7:33,2.18,3.22,0.39,4.47,2.56,5.62,0.31,1.09
,8/10/17 7:34,2.19,2.72,0.39,4.53,2.55,5.44,0.31,1.50
,8/10/17 7:35,2.19,2.41,0.39,4.65,2.54,5.25,,2.03
,8/10/17 7:36,0.31,2.09,0.39,4.72,2.53,5.09,0.31,2.47
,8/10/17 7:37,0.31,2.44,0.39,4.81,2.53,4.90,0.31,2.91
,8/10/17 7:38,0.31,3.34,0.40,4.87,2.52,4.78,0.31,3.19
,8/10/17 7:39,0.31,3.91,0.40,4.97,2.51,4.65,0.31,3.50
,8/10/17 7:40,0.31,4.22,0.40,5.03,2.51,4.53,2.25,3.50
,8/10/17 7:41,0.31,4.40,0.39,5.09,2.49,4.40,2.31,2.81
,8/10/17 7:42,0.31,4.53,0.39,5.15,2.49,4.28,2.30,2.16
,8/10/17 7:43,0.31,4.72,,5.25,2.48,4.15,2.33,1.72
,8/10/17 7:44,0.31,4.81,0.39,5.31,2.48,4.06,2.34,1.47
,8/10/17 7:45,2.37,4.81,0.39,5.37,2.47,3.97,2.31,1.28
,8/10/17 7:46,2.22,4.03,0.39,5.43,2.47,3.84,2.29,1.06
,8/10/17 7:47,2.19,3.22,0.39,5.50,2.46,3.75,0.31,1.09
,8/10/17 7:48,2.21,2.78,0.39,5.56,2.46,3.65,0.31,1.47
,8/10/17 7:49,2.21,2.41,1.79,5.62,2.45,3.59,0.31,2.09
,8/10/17 7:50,0.31,2.12,3.17,4.81,2.45,3.50,0.31,2.56
,8/10/17 7:51,0.31,2.59,3.18,3.53,2.45,3.40,0.31,2.97
,8/10/17 7:52,0.31,3.53,3.18,2.62,2.44,3.34,0.31,3.25
,8/10/17 7:53,0.31,4.03,3.19,1.94,2.44,3.28,0.31,3.50
,8/10/17 7:54,0.31,4.25,3.18,1.47,2.44,3.22,1.90,3.53
,8/10/17 7:55,0.31,4.47,3.18,1.03,2.43,3.15,2.31,2.78
,8/10/17 7:56,0.31,4.59,3.17,0.66,2.44,3.09,2.25,2.13
,8/10/17 7:57,0.31,4.75,3.18,0.28,2.43,3.03,2.28,1.75
,8/10/17 7:58,1.29,4.84,3.19,-0.06,2.43,2.93,2.34,1.50
,8/10/17 7:59,2.33,4.65,3.19,-0.37,2.43,2.90,2.30,1.25
,8/10/17 8:00,2.19,3.75,3.19,-0.66,2.44,2.84,2.28,1.06
,8/10/17 8:01,2.20,3.06,3.20,-0.94,2.42,2.81,0.31,0.97
,8/10/17 8:02,2.21,2.66,3.20,-1.19,2.42,2.75,0.31,1.41
,8/10/17 8:03,1.26,2.34,3.20,-1.40,2.42,2.68,0.31,2.13
,8/10/17 8:04,0.31,2.12,3.19,-1.62,2.42,2.68,0.31,2.59
,8/10/17 8:05,0.31,2.81,3.20,-1.87,2.41,2.62,0.31,2.94
,8/10/17 8:06,0.31,3.59,3.20,-2.06,2.42,2.56,0.31,3.22
,8/10/17 8:07,0.31,4.06,3.20,-2.22,2.41,2.53,0.31,3.47
,8/10/17 8:08,0.31,4.31,3.19,-2.40,2.41,2.50,1.37,3.75
,8/10/17 8:09,0.30,4.47,3.18,-2.53,2.39,2.43,2.36,3.68
,8/10/17 8:10,0.30,4.59,3.18,-2.65,2.39,2.34,2.27,3.27
,8/10/17 8:11,0.30,4.72,1.78,-2.84,2.39,2.31,2.28,2.53
,8/10/17 8:12,1.30,4.87,0.39,-2.53,2.39,2.28,2.35,2.16
,8/10/17 8:13,2.30,4.62,0.40,-1.28,2.44,2.50,2.36,2.00
,8/10/17 8:14,2.16,3.69,0.40,-0.34,2.45,2.97,2.32,2.06
,8/10/17 8:15,2.17,3.06,0.40,0.16,2.44,3.18,2.36,2.02
,8/10/17 8:16,2.17,2.66,0.40,0.47,2.43,3.06,2.36,2.12
,8/10/17 8:17,1.23,2.28,0.40,0.72,2.43,2.87,2.32,1.87
,8/10/17 8:18,0.30,2.25,0.40,0.94,2.43,2.78,2.31,1.60
,8/10/17 8:19,0.30,3.03,0.40,1.22,2.42,2.65,2.34,1.90
,8/10/17 8:20,0.30,3.75,0.40,1.56,2.42,2.56,2.38,2.09
,8/10/17 8:21,0.30,4.15,0.39,2.25,2.41,2.47,2.39,2.03
,8/10/17 8:22,0.30,4.37,0.39,2.81,2.40,2.40,2.35,1.75
,8/10/17 8:23,0.30,4.53,0.39,3.28,2.40,2.31,2.34,1.50
,8/10/17 8:24,0.30,4.69,0.39,3.78,2.40,2.25,2.33,1.28
,8/10/17 8:25,0.30,4.78,0.39,3.90,2.40,2.22,2.29,1.03
,8/10/17 8:26,2.31,4.87,0.39,3.97,2.40,2.18,1.30,0.90
,8/10/17 8:27,2.21,4.18,0.39,4.09,2.39,2.15,0.31,1.16
,8/10/17 8:28,2.15,3.34,0.39,4.22,2.39,2.12,0.31,1.59
,8/10/17 8:29,2.17,2.81,0.39,4.28,2.39,2.06,0.31,1.97
,8/10/17 8:30,2.17,2.41,0.39,4.40,2.39,2.06,0.31,2.34
,8/10/17 8:31,0.30,2.09,0.39,4.47,2.39,2.00,0.31,2.72
,8/10/17 8:32,0.30,2.50,0.39,4.59,2.39,1.97,0.31,3.06
,8/10/17 8:33,0.30,3.37,0.39,4.65,2.39,1.93,0.31,3.31
,8/10/17 8:34,0.30,3.97,0.39,4.72,2.38,1.93,1.34,3.47
,8/10/17 8:35,0.29,4.22,0.39,4.81,2.38,1.90,2.38,2.94
,8/10/17 8:36,0.30,4.40,0.39,4.90,2.38,1.87,2.27,2.22
,8/10/17 8:37,0.30,4.53,0.39,4.97,2.38,1.87,2.28,1.72
,8/10/17 8:38,0.30,4.69,0.39,5.03,2.39,1.81,2.31,1.44
,8/10/17 8:39,0.30,4.81,0.39,5.09,2.39,1.84,2.35,1.25
,8/10/17 8:40,2.32,4.84,0.39,5.15,2.39,1.93,2.31,1.09
,8/10/17 8:41,2.19,4.12,0.39,5.22,2.39,1.87,0.31,1.06
,8/10/17 8:42,2.15,3.28,0.39,5.44,2.38,1.81,0.31,1.34
,8/10/17 8:43,2.16,2.78,0.39,5.68,2.38,1.81,0.31,1.91
,8/10/17 8:44,2.16,2.41,0.39,5.72,2.37,1.75,0.31,2.41
,8/10/17 8:45,0.30,2.09,0.39,5.75,2.38,1.72,0.31,2.78
,8/10/17 8:46,0.30,2.47,0.39,5.78,1.32,1.68,0.31,3.09
,8/10/17 8:47,0.15,3.37,1.81,5.84,0.27,2.22,0.31,3.37
,8/10/17 8:48,0.00,4.84,3.24,5.37,0.27,3.12,1.32,3.50
,8/10/17 8:49,0.00,5.84,3.25,4.18,1.39,3.72,2.42,3.06
,8/10/17 8:50,0.00,6.56,3.25,3.28,2.46,3.69,2.30,2.31
,8/10/17 8:51,0.00,6.87,3.24,2.63,2.41,3.31,2.34,1.84
,8/10/17 8:52,0.00,7.03,3.25,2.09,2.41,2.84,2.36,1.87
,8/10/17 8:53,0.00,7.18,3.24,1.66,2.40,2.47,2.34,1.59
,8/10/17 8:54,0.00,7.28,3.24,1.34,2.40,2.37,2.35,1.37
,8/10/17 8:55,0.00,7.37,3.24,1.03,2.38,2.28,2.33,1.15
,8/10/17 8:56,0.00,7.44,3.24,0.69,2.37,2.09,2.32,0.97
,8/10/17 8:57,0.00,7.69,3.25,0.44,0.89,1.97,0.31,1.00
,8/10/17 8:58,0.00,7.87,3.25,0.19,0.00,2.81,0.31,1.44
,8/10/17 8:59,0.00,7.87,3.26,-0.06,0.00,7.25,0.31,1.94
,8/10/17 9:00,0.00,7.97,3.25,-0.28,0.00,10.50,0.31,2.41
,8/10/17 9:01,0.00,8.03,3.26,-0.47,0.00,16.47,0.31,2.78
,8/10/17 9:02,0.00,8.25,3.26,-0.65,0.00,17.65,0.31,3.06
,8/10/17 9:03,0.00,8.34,3.26,-0.87,0.00,17.18,0.31,3.31
,8/10/17 9:04,0.00,8.44,3.26,-1.06,0.00,17.94,1.35,3.47
,8/10/17 9:05,0.00,8.47,3.27,-1.28,0.00,18.97,2.41,2.87
